symbol,deal_date,role,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
ORGN,2021-03-08,acquirer,-0.01687,0.006235,-0.023105,-0.020619,0.022567,-0.043185,-0.026242,0.058596,-0.084838,-0.06373,0.094267,-0.157997
ACHR,2021-03-08,acquirer,-0.016468,0.006235,-0.022703,-0.033852,0.022567,-0.056419,-0.04849,0.058596,-0.107087,-0.078683,0.094267,-0.17295
ORGNW,2021-03-08,acquirer,0.053659,0.006235,0.047424,0.107317,0.022567,0.08475,0.0,0.058596,-0.058596,-0.02439,0.094267,-0.118658
VWEWW,2021-03-12,acquirer,-0.079452,-0.001266,-0.078186,0.260274,-0.006386,0.26666,0.326027,0.04136,0.284667,,,
BC,2021-03-12,target,-0.035641,-0.001266,-0.034375,-0.076212,-0.006386,-0.069826,-0.044166,0.04136,-0.085526,-0.10569,0.076307,-0.181998
UP,2021-03-15,acquirer,-0.015195,0.003426,-0.018621,-0.039886,-0.01295,-0.026936,-0.045584,0.053877,-0.099461,-0.054131,0.075676,-0.129807
BGRYW,2021-03-19,acquirer,-0.049107,-0.007864,-0.041243,-0.102679,0.008135,-0.110814,-0.370536,0.059822,-0.430358,-0.062946,0.075523,-0.13847
PACE,2021-03-19,target,-0.00993,-0.007864,-0.002066,-0.015889,0.008135,-0.024024,0.002979,0.059822,-0.056843,-0.007944,0.075523,-0.083468
RAACU,2021-03-19,target,-0.020264,-0.007864,-0.0124,-0.044053,0.008135,-0.052188,-0.078414,0.059822,-0.138236,,,
CCIV,2021-03-19,target,-0.080306,-0.007864,-0.072442,-0.183556,0.008135,-0.191692,-0.239388,0.059822,-0.29921,-0.121989,0.075523,-0.197512
AHACU,2021-03-22,target,-0.053586,-0.005084,-0.048502,0.025217,0.01342,0.011796,-0.014184,0.058465,-0.072649,-0.113467,0.089843,-0.20331
CVX,2021-03-22,acquirer,0.026794,-0.005084,0.031878,0.038876,0.01342,0.025455,-0.009928,0.058465,-0.068393,0.05634,0.089843,-0.033503
RACA,2021-03-22,target,-0.084545,-0.005084,-0.079462,-0.05,0.01342,-0.06342,-0.099091,0.058465,-0.157556,-0.092518,0.089843,-0.182361
HUMAW,2021-03-22,acquirer,-0.085294,-0.005084,-0.08021,-0.123529,0.01342,-0.13695,-0.235294,0.058465,-0.293759,-0.217647,0.089843,-0.30749
U,2021-03-22,target,-0.046095,-0.005084,-0.041011,-0.002984,0.01342,-0.016404,0.048462,0.058465,-0.010003,0.134479,0.089843,0.044636
MKTW,2021-03-25,acquirer,0.0,-0.000484,0.000484,0.002008,0.026214,-0.024206,0.004987,0.054417,-0.04943,0.004016,0.0809,-0.076885
ME,2021-03-26,acquirer,0.004946,-0.002663,0.007609,-0.004946,0.026119,-0.031065,-0.007913,0.054605,-0.062518,0.179031,0.083602,0.095428
IONQ,2021-03-29,acquirer,0.025714,0.004046,0.021669,0.018095,0.030046,-0.01195,0.015238,0.064164,-0.048926,0.004762,0.087062,-0.0823
CCCS,2021-03-29,acquirer,0.004951,0.004046,0.000905,0.016832,0.030046,-0.013214,0.018812,0.064164,-0.045352,-0.012871,0.087062,-0.099933
9984.T,2021-03-30,target,0.006538,0.010799,-0.004261,0.071811,0.030757,0.041054,0.059485,0.052919,0.006566,-0.166667,0.083595,-0.250262
TMUS,2021-03-30,acquirer,0.018837,0.010799,0.008038,0.0385,0.030757,0.007742,0.05461,0.052919,0.001691,0.155981,0.083595,0.072386
BKKT,2021-03-31,acquirer,-0.001422,0.014351,-0.015773,0.013514,0.02716,-0.013646,-0.237553,0.043929,-0.281482,-0.285917,0.077972,-0.363889
RTP,2021-04-01,target,0.002964,-0.000576,0.003541,0.0,0.012995,-0.012995,-0.020751,0.022793,-0.043544,-0.011858,0.070843,-0.082701
JOBY,2021-04-01,acquirer,0.002964,-0.000576,0.003541,0.0,0.012995,-0.012995,-0.020751,0.022793,-0.043544,-0.011858,0.070843,-0.082701
EVLV,2021-04-02,acquirer,0.000991,-0.000576,0.001567,-0.001982,0.012995,-0.014977,-0.017839,0.022793,-0.040633,-0.004955,0.070843,-0.075798
EVLVW,2021-04-02,acquirer,-0.06962,-0.000576,-0.069044,-0.126582,0.012995,-0.139577,0.006329,0.022793,-0.016464,0.21519,0.070843,0.144347
TMCWW,2021-04-08,acquirer,-0.08871,0.000362,-0.089072,-0.072581,0.014023,-0.086604,0.084677,0.015679,0.068999,0.169516,0.061861,0.107655
NSTB,2021-04-08,acquirer,-0.002987,0.000362,-0.00335,-0.016883,0.014023,-0.030905,-0.008942,0.015679,-0.024621,-0.012912,0.061861,-0.074774
NSTB-UN,2021-04-08,acquirer,0.0,0.000362,-0.000362,-0.012646,0.014023,-0.026669,0.004864,0.015679,-0.010815,0.007782,0.061861,-0.054079
TNGX,2021-04-19,acquirer,0.02634,0.00948,0.01686,0.029973,0.012992,0.01698,-0.037239,-0.003177,-0.034062,-0.046322,0.049257,-0.095579
BVHBB,2021-04-19,acquirer,0.0,0.00948,-0.00948,0.0,0.012992,-0.012992,0.169916,-0.003177,0.173094,-0.052925,0.049257,-0.102182
BCTG,2021-04-19,target,0.02634,0.00948,0.01686,0.029973,0.012992,0.01698,-0.037239,-0.003177,-0.034062,-0.046322,0.049257,-0.095579
INDP,2021-04-20,acquirer,0.010256,-0.009135,0.019391,0.158974,0.003173,0.155802,-0.038462,-0.001919,-0.036542,-0.071795,0.047823,-0.119617
OZ,2021-04-21,acquirer,0.000501,0.01082,-0.010319,-0.000501,0.018877,-0.019377,0.001002,0.006456,-0.005454,0.176765,0.059703,0.117062
BELP,2021-04-21,target,0.000501,0.01082,-0.010319,-0.000501,0.018877,-0.019377,0.001001,0.006456,-0.005454,0.176765,0.059703,0.117062
BTTX,2021-04-23,acquirer,-0.004036,-0.000204,-0.003832,-0.001009,0.001428,-0.002437,-0.004036,0.001504,-0.00554,0.002018,0.059527,-0.057509
MCAD,2021-04-23,target,-0.00434,-0.000204,-0.004136,-0.000807,0.001428,-0.002235,-0.003835,0.001504,-0.005339,0.00222,0.059527,-0.057306
XPRO,2021-04-23,acquirer,-0.015106,-0.000204,-0.014902,0.042296,0.001428,0.040868,-0.033233,0.001504,-0.034737,-0.196375,0.059527,-0.255901
FI,2021-04-23,target,-0.038641,-0.000204,-0.038437,-0.051205,0.001428,-0.052633,-0.085658,0.001504,-0.087162,-0.120111,0.059527,-0.179637
BANC,2021-04-30,acquirer,0.007389,-0.006186,0.013575,-0.015394,-0.000636,-0.014758,-0.019704,0.005091,-0.024796,-0.057882,0.049768,-0.10765
ATH,2021-05-06,target,-0.012054,-0.009912,-0.002142,-0.013006,-0.01314,0.000134,-0.003806,0.000378,-0.004185,0.074544,0.051677,0.022867
APO,2021-05-06,acquirer,-0.01008,-0.009912,-0.000168,-0.013693,-0.01314,-0.000553,-0.003233,0.000378,-0.003611,0.068277,0.051677,0.0166
RRX,2021-05-10,acquirer,-0.037747,-0.021256,-0.016491,-0.041091,-0.005475,-0.035616,-0.069698,0.022695,-0.092393,0.008248,0.072224,-0.063976
RXN,2021-05-10,target,-0.049462,-0.021256,-0.028207,-0.028739,-0.005475,-0.023264,-0.009384,0.022695,-0.032079,0.165982,0.072224,0.093759
VLD,2021-05-13,acquirer,0.0,-0.00253,0.00253,-0.005045,-0.003936,-0.00111,0.012109,0.018963,-0.006854,0.006054,0.073935,-0.06788
LIDR,2021-05-13,acquirer,0.001002,-0.00253,0.003532,0.0,-0.003936,0.003936,0.006012,0.018963,-0.012951,-0.113226,0.073935,-0.187161
LIDRW,2021-05-13,acquirer,0.043478,-0.00253,0.046008,0.056522,-0.003936,0.060457,0.166667,0.018963,0.147704,-0.195652,0.073935,-0.269587
SRNG,2021-05-14,target,-0.002022,-0.008609,0.006587,-0.002022,0.008788,-0.01081,0.003033,0.01586,-0.012826,0.007078,0.079195,-0.072118
SRZNW,2021-05-14,acquirer,-0.066116,-0.008609,-0.057507,-0.041322,0.008788,-0.05011,0.157025,0.01586,0.141165,-0.033058,0.079195,-0.112253
XOSWW,2021-05-14,acquirer,0.073171,-0.008609,0.081779,0.056911,0.008788,0.048122,0.544715,0.01586,0.528856,-0.01626,0.079195,-0.095456
MULN,2021-05-14,acquirer,-0.010762,-0.008609,-0.002154,-0.035874,0.008788,-0.044663,0.057399,0.01586,0.04154,-0.023318,0.079195,-0.102514
SBCF,2021-05-14,acquirer,-0.024927,-0.008609,-0.016318,-0.012903,0.008788,-0.021691,-0.037243,0.01586,-0.053103,-0.154545,0.079195,-0.233741
LGL,2021-05-14,target,0.030688,-0.008609,0.039297,0.033488,0.008788,0.0247,0.015814,0.01586,-4.6e-05,-0.030707,0.079195,-0.109902
MIMO,2021-05-14,acquirer,0.002006,-0.008609,0.010615,-0.000913,0.008788,-0.009701,0.008024,0.01586,-0.007836,-0.022066,0.079195,-0.101262
IRNT,2021-05-14,acquirer,0.0,-0.008609,0.008609,0.004028,0.008788,-0.00476,0.002014,0.01586,-0.013846,0.007049,0.079195,-0.072146
DNA,2021-05-14,acquirer,-0.002022,-0.008609,0.006587,-0.002022,0.008788,-0.01081,0.003033,0.01586,-0.012826,0.007078,0.079195,-0.072118
U,2021-05-14,target,0.034885,-0.008609,0.043494,0.112972,0.008788,0.104184,0.118632,0.01586,0.102773,0.411459,0.079195,0.332263
ROIV,2021-05-14,acquirer,0.005066,-0.008609,0.013675,-0.004053,0.008788,-0.012841,0.002026,0.01586,-0.013833,0.007092,0.079195,-0.072103
NGACU,2021-05-14,target,-0.005317,-0.008609,0.003292,-0.006283,0.008788,-0.015071,0.019816,0.01586,0.003957,-0.041083,0.079195,-0.120278
WE,2021-05-14,acquirer,0.0496,-0.008609,0.058209,-0.0064,0.008788,-0.015188,-0.0784,0.01586,-0.09426,-0.2048,0.079195,-0.283995
MAACU,2021-05-14,target,0.003802,-0.008609,0.012411,-0.003802,0.008788,-0.01259,,,,,,
BHIL,2021-05-14,acquirer,-0.002026,-0.008609,0.006582,0.0,0.008788,-0.008788,0.007092,0.01586,-0.008767,0.005066,0.079195,-0.07413
BRDS,2021-05-17,acquirer,0.004061,-0.002636,0.006697,0.0,0.015274,-0.015274,0.003046,0.024345,-0.021299,0.007107,0.081434,-0.074327
MLHR,2021-05-21,target,-0.006934,-0.002235,-0.004699,0.091658,0.001194,0.090464,0.014518,0.01148,0.003038,-0.079307,0.070505,-0.149812
MLKN,2021-05-21,acquirer,-0.006775,-0.002235,-0.00454,0.09611,0.001194,0.094917,0.01857,0.01148,0.00709,-0.075533,0.070505,-0.146038
U,2021-05-27,target,-0.007834,-0.000862,-0.006972,0.038535,0.00512,0.033415,0.173513,0.021569,0.151943,0.307538,0.07543,0.232108
SEATW,2021-05-27,acquirer,0.023529,-0.000862,0.024391,0.0,0.00512,-0.00512,0.070588,0.021569,0.049019,-0.117647,0.07543,-0.193077
KIM-PM,2021-05-28,acquirer,0.000989,0.001573,-0.000584,0.0,0.006215,-0.006215,0.032146,0.023313,0.008833,0.028684,0.081101,-0.052416
KIM-PL,2021-05-28,acquirer,-0.000989,0.001573,-0.002562,-0.006924,0.006215,-0.013139,0.001978,0.023313,-0.021335,0.00544,0.081101,-0.075661
KIM,2021-05-28,acquirer,0.020022,0.001573,0.018449,0.024472,0.006215,0.018257,-0.036151,0.023313,-0.059464,0.008899,0.081101,-0.072202
MIDD,2021-05-28,acquirer,0.01642,0.001573,0.014847,0.035497,0.006215,0.029281,0.04594,0.023313,0.022627,0.123936,0.081101,0.042835
WBT,2021-05-28,target,0.000807,0.001573,-0.000766,-0.017353,0.006215,-0.023568,-0.065779,0.023313,-0.089092,-0.054883,0.081101,-0.135984
WRI,2021-05-28,target,0.018546,0.001573,0.016973,0.02064,0.006215,0.014425,-0.040682,0.023313,-0.063995,,,
RHE,2021-06-01,acquirer,0.001672,-0.003723,0.005395,0.194816,0.003141,0.191675,0.07107,0.02738,0.043691,-0.064381,0.077808,-0.142189
INDB,2021-06-04,acquirer,-0.003132,0.000227,-0.003359,-0.035735,0.007288,-0.043022,-0.115888,0.032429,-0.148317,-0.076452,0.076684,-0.153137
ES,2021-06-04,acquirer,-0.011641,0.000227,-0.011868,0.005461,0.007288,-0.001826,0.007186,0.032429,-0.025243,0.120293,0.076684,0.043609
VER,2021-06-04,target,0.00082,0.000227,0.000593,0.002868,0.007288,-0.004419,-0.034624,0.032429,-0.067053,0.037287,0.076684,-0.039397
O,2021-06-04,acquirer,0.001477,0.000227,0.00125,0.003507,0.007288,-0.003781,-0.027316,0.032429,-0.059745,0.038206,0.076684,-0.038479
STL,2021-06-11,target,0.019857,-0.001853,0.02171,-0.007943,-0.00711,-0.000833,-0.115171,0.029165,-0.144336,-0.105242,0.053574,-0.158816
ASB,2021-06-11,target,0.018681,-0.001853,0.020534,-0.021429,-0.00711,-0.014319,-0.092308,0.029165,-0.121473,-0.03022,0.053574,-0.083793
NYCB-PA,2021-06-11,acquirer,0.001314,-0.001853,0.003167,0.011389,-0.00711,0.018498,0.011389,0.029165,-0.017777,0.042926,0.053574,-0.010648
NYCB-PU,2021-06-11,acquirer,-0.000249,-0.001853,0.001604,0.000996,-0.00711,0.008105,0.021901,0.029165,-0.007264,0.04231,0.053574,-0.011264
WBS-PG,2021-06-11,acquirer,-0.007733,-0.001853,-0.005881,-0.003383,-0.00711,0.003727,-0.02465,0.029165,-0.053815,-0.028033,0.053574,-0.081607
WBS-PF,2021-06-11,acquirer,0.0,-0.001853,0.001853,0.000512,-0.00711,0.007621,0.023018,0.029165,-0.006147,0.035806,0.053574,-0.017768
RBOT,2021-06-11,acquirer,0.00101,-0.001853,0.002863,0.0,-0.00711,0.00711,0.00404,0.029165,-0.025125,0.00101,0.053574,-0.052564
WBS,2021-06-11,acquirer,0.015044,-0.001853,0.016896,-0.015671,-0.00711,-0.008561,-0.107606,0.029165,-0.136771,-0.102591,0.053574,-0.156165
NYCB,2021-06-11,acquirer,0.019863,-0.001853,0.021716,-0.023973,-0.00711,-0.016863,-0.033562,0.029165,-0.062727,0.117466,0.053574,0.063892
FBC,2021-06-11,target,0.017909,-0.001853,0.019762,-0.031117,-0.00711,-0.024007,-0.051265,0.029165,-0.08043,0.114171,0.053574,0.060597
EFTRW,2021-06-14,acquirer,-0.00011,-0.005568,0.005458,0.032854,5e-05,0.032803,-0.009889,0.027564,-0.037453,1.362378,0.049811,1.312567
EFTR,2021-06-14,acquirer,0.001015,-0.005568,0.006583,0.004061,5e-05,0.004011,0.005076,0.027564,-0.022488,1.107614,0.049811,1.057804
STWOU,2021-06-21,target,-0.004221,-0.001204,-0.003017,-0.002885,0.010834,-0.013719,-0.017308,0.029193,-0.0465,-0.004808,0.028139,-0.032947
U,2021-06-24,target,0.003087,0.002015,0.001072,-0.036859,0.016665,-0.053524,-0.085066,0.029053,-0.114118,0.293872,0.043877,0.249995
AUS,2021-06-24,acquirer,0.002018,0.002015,3e-06,0.0,0.016665,-0.016665,-0.001009,0.029053,-0.030062,0.006054,0.043877,-0.037823
RKLB,2021-06-25,acquirer,-0.004566,0.000521,-0.005088,-0.00274,0.012759,-0.015499,-0.061187,0.026561,-0.087749,0.307763,0.0388,0.268963
VACQU,2021-06-25,target,0.007164,0.000521,0.006643,0.009111,0.012759,-0.003649,-0.038862,0.026561,-0.065424,,,
NNAVW,2021-06-25,acquirer,0.048387,0.000521,0.047866,0.048387,0.012759,0.035628,-0.032258,0.026561,-0.058819,0.298387,0.0388,0.259588
PFGC,2021-06-25,acquirer,-0.002732,0.000521,-0.003253,-0.015339,0.012759,-0.028099,-0.044337,0.026561,-0.070898,0.034041,0.0388,-0.004759
CTRA,2021-06-29,acquirer,0.022727,0.005553,0.017174,-0.002933,0.006693,-0.009626,-0.083578,0.024418,-0.107996,0.300587,0.018196,0.282391
COG,2021-06-29,target,0.022491,0.005553,0.016938,-0.002884,0.006693,-0.009577,-0.083622,0.024418,-0.10804,0.300461,0.018196,0.282266
ONBPP,2021-06-29,acquirer,0.006289,0.005553,0.000736,0.009192,0.006693,0.002499,0.010643,0.024418,-0.013775,0.012095,0.018196,-0.006101
ONBPO,2021-06-29,acquirer,0.001939,0.005553,-0.003614,0.011149,0.006693,0.004456,0.007271,0.024418,-0.017147,0.025691,0.018196,0.007495
FMBIP,2021-06-29,target,0.006385,0.005553,0.000832,0.009223,0.006693,0.00253,0.010287,0.024418,-0.014131,-0.003547,0.018196,-0.021743
MIR,2021-06-29,acquirer,-0.010577,0.005553,-0.01613,-0.025962,0.006693,-0.032655,-0.0375,0.024418,-0.061918,-0.005769,0.018196,-0.023965
ONB,2021-06-29,acquirer,0.007157,0.005553,0.001604,-0.054001,0.006693,-0.060695,-0.085882,0.024418,-0.1103,-0.018217,0.018196,-0.036413
KVSA,2021-07-01,acquirer,0.001011,-0.001835,0.002846,0.005056,0.007731,-0.002676,-0.003033,0.017126,-0.02016,0.0,0.004404,-0.004404
EQC,2021-07-02,target,0.0,0.00353,-0.00353,0.006803,0.006152,0.00065,-0.034014,0.013971,-0.047985,-0.020408,-0.006741,-0.013668
EMBK,2021-07-02,acquirer,-0.001007,0.00353,-0.004537,0.001007,0.006152,-0.005145,0.0,0.013971,-0.013971,0.0,-0.006741,0.006741
GBCI,2021-07-02,acquirer,-0.011553,0.00353,-0.015083,-0.01027,0.006152,-0.016422,-0.032734,0.013971,-0.046706,0.056911,-0.006741,0.063651
EQC-PD,2021-07-02,acquirer,0.055705,0.00353,0.052175,-0.008068,0.006152,-0.01422,0.009604,0.013971,-0.004367,-0.050711,-0.006741,-0.04397
ONEM,2021-07-06,acquirer,-0.019608,-0.008133,-0.011474,-0.138836,0.004103,-0.14294,-0.057875,0.016804,-0.074679,-0.372233,7.3e-05,-0.372306
U,2021-07-06,target,0.006604,-0.008133,0.014737,-0.046607,0.004103,-0.050711,0.055221,0.016804,0.038416,0.225476,7.3e-05,0.225403
LTRY,2021-07-07,acquirer,-0.015176,0.010663,-0.025838,-0.095447,0.00889,-0.104337,-0.129393,0.026841,-0.156234,-0.101438,0.01246,-0.113898
LTRYW,2021-07-07,acquirer,-0.049793,0.010663,-0.060455,-0.136929,0.00889,-0.145819,-0.278008,0.026841,-0.30485,-0.261411,0.01246,-0.273871
AUR,2021-07-15,acquirer,-0.001002,-0.014761,0.013759,-0.002004,0.019952,-0.021956,-0.01503,0.036238,-0.051268,0.0,0.029177,-0.029177
AUROW,2021-07-15,acquirer,-0.026738,-0.014761,-0.011977,-0.037433,0.019952,-0.057385,-0.326203,0.036238,-0.362441,-0.144385,0.029177,-0.173562
RTPYU,2021-07-15,target,-0.003918,-0.014761,0.010843,-0.005877,0.019952,-0.025828,-0.022527,0.036238,-0.058765,-0.007835,0.029177,-0.037013
WEJOW,2021-07-16,acquirer,-0.00625,0.014333,-0.020583,-0.09375,0.03778,-0.13153,-0.3,0.044871,-0.344871,-0.38125,0.052537,-0.433787
VOSOU,2021-07-16,target,0.005682,0.014333,-0.008651,0.013258,0.03778,-0.024522,-0.013258,0.044871,-0.058129,-0.008523,0.052537,-0.06106
L,2021-07-20,target,-0.010894,0.0021,-0.012994,-0.015965,0.009841,-0.025806,0.011082,0.01221,-0.001128,0.063298,0.040341,0.022957
SFNC,2021-07-20,acquirer,-0.030303,0.0021,-0.032403,0.004762,0.009841,-0.005079,0.031169,0.01221,0.018959,0.115152,0.040341,0.074811
KVSB,2021-07-20,target,-0.00095,0.0021,-0.00305,0.004748,0.009841,-0.005093,-0.047483,0.01221,-0.059693,-0.049383,0.040341,-0.089724
KIND,2021-07-20,acquirer,-0.00095,0.0021,-0.00305,0.004748,0.009841,-0.005093,-0.047483,0.01221,-0.059693,-0.049383,0.040341,-0.089724
BOWL,2021-07-22,acquirer,-0.002056,0.00246,-0.004516,-0.006167,-0.003256,-0.00291,-0.001028,0.016643,-0.017671,0.013361,0.034323,-0.020962
L,2021-07-23,target,-0.004143,-0.004572,0.000428,-0.006026,-0.007796,0.001769,0.031073,0.01576,0.015313,0.067797,0.030726,0.037071
TOIIW,2021-07-23,acquirer,-0.1,-0.004572,-0.095428,-0.066667,-0.007796,-0.058871,-0.253333,0.01576,-0.269093,0.033333,0.030726,0.002607
VTR,2021-07-26,acquirer,-0.008311,-0.000411,-0.0079,-0.009277,0.004883,-0.01416,-0.081755,0.022552,-0.104307,-0.084847,0.040995,-0.125842
LSAQ,2021-07-27,target,0.0,0.004159,-0.004159,-0.002012,0.000339,-0.002351,-0.001006,0.016927,-0.017933,,,
SNCE,2021-07-27,acquirer,0.0,0.004159,-0.004159,-0.002012,0.000339,-0.002351,-0.001006,0.016927,-0.017933,0.080483,0.042366,0.038117
BZFD,2021-07-30,acquirer,-0.00304,0.008148,-0.011188,-0.001013,0.010379,-0.011392,0.004053,0.031937,-0.027885,0.010132,0.052865,-0.042733
BZFDW,2021-07-30,acquirer,0.0,0.008148,-0.008148,-0.035461,0.010379,-0.04584,-0.191489,0.031937,-0.223427,-0.198582,0.052865,-0.251447
ENFAU,2021-07-30,target,-0.003383,0.008148,-0.011531,-0.014016,0.010379,-0.024395,-0.01015,0.031937,-0.042087,-0.00145,0.052865,-0.054315
AURC,2021-08-03,acquirer,0.002016,0.006333,-0.004317,0.001008,0.01095,-0.009942,0.001008,0.032368,-0.03136,0.004032,0.055599,-0.051566
AURCU,2021-08-03,acquirer,0.0,0.006333,-0.006333,0.0,0.01095,-0.01095,-0.000976,0.032368,-0.033344,0.009756,0.055599,-0.045842
PRDS,2021-08-04,acquirer,0.0,0.001657,-0.001657,0.0,0.007591,-0.007591,0.005051,0.025631,-0.02058,0.015152,0.055345,-0.040193
FSII,2021-08-04,target,0.0,0.001657,-0.001657,-4e-05,0.007591,-0.007631,0.005051,0.025631,-0.02058,0.015152,0.055345,-0.040193
HLGN,2021-08-06,acquirer,-0.00202,0.001248,-0.003268,-0.00303,0.010944,-0.013975,0.00303,0.019873,-0.016842,0.010101,0.063123,-0.053022
VLY,2021-08-09,acquirer,0.004492,0.002493,0.001999,-0.033243,0.003068,-0.036312,-0.074573,0.014239,-0.088812,0.077269,0.062684,0.014584
VLYPO,2021-08-09,acquirer,0.002158,0.002493,-0.000335,0.002697,0.003068,-0.000371,0.0,0.014239,-0.014239,0.010248,0.062684,-0.052436
LGV,2021-08-09,acquirer,0.001019,0.002493,-0.001474,0.0,0.003068,-0.003068,0.006116,0.014239,-0.008123,0.01631,0.062684,-0.046374
VLYPP,2021-08-09,acquirer,-0.011623,0.002493,-0.014116,0.008494,0.003068,0.005425,0.007152,0.014239,-0.007086,0.042021,0.062684,-0.020664
DCRC,2021-08-10,target,-0.002018,0.002989,-0.005007,-0.009082,-0.010378,0.001296,0.008073,0.00373,0.004342,0.201816,0.056551,0.145266
TDG,2021-08-10,acquirer,-0.015501,0.002989,-0.01849,-0.03347,-0.010378,-0.023093,-0.039235,0.00373,-0.042965,0.097673,0.056551,0.041122
SLDPW,2021-08-10,acquirer,-0.01105,0.002989,-0.014039,-0.104972,-0.010378,-0.094595,-0.027624,0.00373,-0.031354,1.348066,0.056551,1.291516
SES,2021-08-10,acquirer,0.001014,0.002989,-0.001975,-0.001014,-0.010378,0.009363,0.010142,0.00373,0.006412,0.089249,0.056551,0.032699
ZM,2021-08-13,acquirer,-0.008237,-0.006553,-0.001685,-0.020407,0.000665,-0.021072,-0.198875,0.002042,-0.200917,-0.26819,0.048764,-0.316954
FIVN,2021-08-13,target,-0.007023,-0.006553,-0.00047,-0.006859,0.000665,-0.007524,-0.102455,0.002042,-0.104497,-0.125429,0.048764,-0.174193
SABSW,2021-08-17,acquirer,-0.048983,0.001546,-0.050529,-0.029153,0.022157,-0.051309,0.118475,0.008288,0.110187,2.644068,0.071955,2.572113
BCYPU,2021-08-17,target,0.006889,0.001546,0.005343,-0.001963,0.022157,-0.024119,,,,,,
IRT,2021-08-17,target,0.0,0.001546,-0.001546,0.011635,0.022157,-0.010522,0.022688,0.008288,0.0144,0.268761,0.071955,0.196806
FBRT-PE,2021-08-19,acquirer,0.0,0.008808,-0.008808,0.002836,0.015533,-0.012697,0.005105,-0.018812,0.023917,-0.005105,0.062875,-0.06798
UBSI,2021-08-20,acquirer,0.005642,0.00159,0.004053,0.006638,0.011103,-0.004466,-0.082642,-0.017889,-0.064753,0.074676,0.051721,0.022955
KRG,2021-08-23,acquirer,0.058824,0.002085,0.056739,0.059456,0.008006,0.05145,0.095509,-0.007533,0.103042,0.173941,0.047091,0.126849
ADTHW,2021-08-23,acquirer,0.022472,0.002085,0.020387,0.11236,0.008006,0.104353,0.123596,-0.007533,0.131128,0.348315,0.047091,0.301223
RPAI,2021-08-23,target,0.028455,0.002085,0.026371,0.074797,0.008006,0.06679,0.052033,-0.007533,0.059565,,,
ADXS,2021-08-25,acquirer,-0.017067,0.008941,-0.026008,-0.010933,0.015528,-0.026461,0.1008,-0.004922,0.105722,-0.142933,0.055334,-0.198267
MRVL,2021-08-30,acquirer,-0.007649,0.000517,-0.008166,-0.013302,-0.001433,-0.011869,-0.0143,-0.0466,0.0323,0.164283,0.012079,0.152205
CHKEW,2021-09-01,acquirer,0.006928,-0.000234,0.007162,0.054217,-0.017093,0.07131,0.164759,-0.051139,0.215898,0.063855,0.012527,0.051328
SWN,2021-09-03,acquirer,0.027668,-0.001199,0.028867,0.019763,-0.016148,0.035911,0.0,-0.033589,0.033589,-0.029644,0.019509,-0.049153
ENNVU,2021-09-03,target,-0.006931,-0.001199,-0.005732,,,,,,,0.0,0.019509,-0.019509
ENVI,2021-09-07,target,0.004061,-0.004283,0.008344,0.005076,-0.006731,0.011807,0.008122,-0.024051,0.032173,0.009137,0.041842,-0.032705
GRNAW,2021-09-07,acquirer,0.010101,-0.004283,0.014384,0.111111,-0.006731,0.117842,0.111111,-0.024051,0.135162,0.252525,0.041842,0.210683
LFLY,2021-09-08,acquirer,0.0,-0.007894,0.007894,0.001003,-0.004041,0.005045,0.001003,-0.021649,0.022652,0.006018,0.049089,-0.043071
LFLYW,2021-09-08,acquirer,0.0,-0.007894,0.007894,-0.075,-0.004041,-0.070958,-0.041667,-0.021649,-0.020017,-0.108333,0.049089,-0.157422
