symbol,event_date,split_ratio,category,window,stock_ret_pct,bench_ret_pct,car_pct
CXT,2023-04-04,2.879,other,252,41.2279,29.0314,12.1965
SPHR,2023-04-21,2.165,other,-5,6.3647,0.0627,6.302
SPHR,2023-04-21,2.165,other,1,0.0,0.0,0.0
SPHR,2023-04-21,2.165,other,5,4.3382,0.7988,3.5393
SPHR,2023-04-21,2.165,other,21,-7.9718,1.4925,-9.4643
SPHR,2023-04-21,2.165,other,63,44.6422,10.4823,34.1599
SPHR,2023-04-21,2.165,other,126,25.2503,2.8146,22.4356
SPHR,2023-04-21,2.165,other,252,56.5814,24.3176,32.2638
SMH,2023-05-05,2.0,2-for-1,-5,-0.6093,0.7988,-1.4081
SMH,2023-05-05,2.0,2-for-1,1,0.0,0.0,0.0
SMH,2023-05-05,2.0,2-for-1,5,-1.7371,-0.2779,-1.4592
SMH,2023-05-05,2.0,2-for-1,21,16.1994,3.7052,12.4942
SMH,2023-05-05,2.0,2-for-1,63,24.6586,9.6059,15.0527
SMH,2023-05-05,2.0,2-for-1,126,19.5443,6.0835,13.4608
SMH,2023-05-05,2.0,2-for-1,252,77.5551,27.1105,50.4447
CHDN,2023-05-22,2.0,2-for-1,-5,2.983,-1.3792,4.3622
CHDN,2023-05-22,2.0,2-for-1,1,0.0,0.0,0.0
CHDN,2023-05-22,2.0,2-for-1,5,-2.7189,1.4697,-4.1887
CHDN,2023-05-22,2.0,2-for-1,21,-3.7819,5.8066,-9.5885
CHDN,2023-05-22,2.0,2-for-1,63,-10.9119,6.2034,-17.1152
CHDN,2023-05-22,2.0,2-for-1,126,-12.7486,10.4978,-23.2464
CHDN,2023-05-22,2.0,2-for-1,252,-1.9741,29.8041,-31.7782
BMVP,2023-07-17,3.0,3-for-1,-5,-2.0392,-2.4798,0.4406
BMVP,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
BMVP,2023-07-17,3.0,3-for-1,5,-0.3676,0.0023,-0.3699
BMVP,2023-07-17,3.0,3-for-1,21,-1.812,-2.4887,0.6767
BMVP,2023-07-17,3.0,3-for-1,63,-7.3792,-4.6601,-2.7191
BMVP,2023-07-17,3.0,3-for-1,126,2.8361,5.3605,-2.5244
BMVP,2023-07-17,3.0,3-for-1,252,17.1481,24.3387,-7.1906
IGPT,2023-07-17,3.0,3-for-1,-5,-5.4928,-2.4798,-3.013
IGPT,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
IGPT,2023-07-17,3.0,3-for-1,5,-4.021,0.0023,-4.0233
IGPT,2023-07-17,3.0,3-for-1,21,-13.4823,-2.4887,-10.9935
IGPT,2023-07-17,3.0,3-for-1,63,-13.0092,-4.6601,-8.3491
IGPT,2023-07-17,3.0,3-for-1,126,2.7595,5.3605,-2.601
IGPT,2023-07-17,3.0,3-for-1,252,22.707,24.3387,-1.6318
PNQI,2023-07-17,5.0,5-for-1+,-5,-5.6746,-2.4798,-3.1948
PNQI,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
PNQI,2023-07-17,5.0,5-for-1+,5,-2.5733,0.0023,-2.5756
PNQI,2023-07-17,5.0,5-for-1+,21,-5.8947,-2.4887,-3.406
PNQI,2023-07-17,5.0,5-for-1+,63,-8.3184,-4.6601,-3.6582
PNQI,2023-07-17,5.0,5-for-1+,126,7.3908,5.3605,2.0303
PNQI,2023-07-17,5.0,5-for-1+,252,22.6212,24.3387,-1.7175
PRF,2023-07-17,5.0,5-for-1+,-5,-1.4817,-2.4798,0.9981
PRF,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
PRF,2023-07-17,5.0,5-for-1+,5,1.1879,0.0023,1.1856
PRF,2023-07-17,5.0,5-for-1+,21,-1.0941,-2.4887,1.3946
PRF,2023-07-17,5.0,5-for-1+,63,-4.5014,-4.6601,0.1587
PRF,2023-07-17,5.0,5-for-1+,126,5.5955,5.3605,0.235
PRF,2023-07-17,5.0,5-for-1+,252,21.1003,24.3387,-3.2384
PRFZ,2023-07-17,5.0,5-for-1+,-5,-3.0521,-2.4798,-0.5723
PRFZ,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
PRFZ,2023-07-17,5.0,5-for-1+,5,-0.1139,0.0023,-0.1162
PRFZ,2023-07-17,5.0,5-for-1+,21,-3.4169,-2.4887,-0.9281
PRFZ,2023-07-17,5.0,5-for-1+,63,-11.361,-4.6601,-6.7009
PRFZ,2023-07-17,5.0,5-for-1+,126,-0.6264,5.3605,-5.9869
PRFZ,2023-07-17,5.0,5-for-1+,252,16.0877,24.3387,-8.251
PSCC,2023-07-17,3.0,3-for-1,-5,-1.7109,-2.4798,0.7689
PSCC,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PSCC,2023-07-17,3.0,3-for-1,5,-0.2266,0.0023,-0.2288
PSCC,2023-07-17,3.0,3-for-1,21,-0.1699,-2.4887,2.3188
PSCC,2023-07-17,3.0,3-for-1,63,-9.2608,-4.6601,-4.6007
PSCC,2023-07-17,3.0,3-for-1,126,5.4092,5.3605,0.0487
PSCC,2023-07-17,3.0,3-for-1,252,3.2285,24.3387,-21.1102
PSCH,2023-07-17,3.0,3-for-1,-5,-2.3991,-2.4798,0.0807
PSCH,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PSCH,2023-07-17,3.0,3-for-1,5,-1.3387,0.0023,-1.341
PSCH,2023-07-17,3.0,3-for-1,21,-6.805,-2.4887,-4.3163
PSCH,2023-07-17,3.0,3-for-1,63,-20.2588,-4.6601,-15.5987
PSCH,2023-07-17,3.0,3-for-1,126,-6.4926,5.3605,-11.8531
PSCH,2023-07-17,3.0,3-for-1,252,2.3204,24.3387,-22.0183
PSCT,2023-07-17,3.0,3-for-1,-5,-2.9453,-2.4798,-0.4655
PSCT,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PSCT,2023-07-17,3.0,3-for-1,5,-3.1917,0.0023,-3.194
PSCT,2023-07-17,3.0,3-for-1,21,-8.9368,-2.4887,-6.448
PSCT,2023-07-17,3.0,3-for-1,63,-15.5196,-4.6601,-10.8595
PSCT,2023-07-17,3.0,3-for-1,126,-9.0166,5.3605,-14.3771
PSCT,2023-07-17,3.0,3-for-1,252,-0.2992,24.3387,-24.6379
PSI,2023-07-17,3.0,3-for-1,-5,-5.5344,-2.4798,-3.0546
PSI,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PSI,2023-07-17,3.0,3-for-1,5,-4.3944,0.0023,-4.3967
PSI,2023-07-17,3.0,3-for-1,21,-7.6955,-2.4887,-5.2068
PSI,2023-07-17,3.0,3-for-1,63,-11.3541,-4.6601,-6.694
PSI,2023-07-17,3.0,3-for-1,126,0.0631,5.3605,-5.2974
PSI,2023-07-17,3.0,3-for-1,252,28.6375,24.3387,4.2988
PSJ,2023-07-17,3.0,3-for-1,-5,-5.4811,-2.4798,-3.0013
PSJ,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PSJ,2023-07-17,3.0,3-for-1,5,-4.0154,0.0023,-4.0176
PSJ,2023-07-17,3.0,3-for-1,21,-13.472,-2.4887,-10.9833
PTF,2023-07-17,3.0,3-for-1,-5,-4.2317,-2.4798,-1.7519
PTF,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PTF,2023-07-17,3.0,3-for-1,5,-4.5393,0.0023,-4.5416
PTF,2023-07-17,3.0,3-for-1,21,-10.1024,-2.4887,-7.6137
PTF,2023-07-17,3.0,3-for-1,63,-16.0904,-4.6601,-11.4303
PTF,2023-07-17,3.0,3-for-1,126,-6.2778,5.3605,-11.6383
PTF,2023-07-17,3.0,3-for-1,252,18.9106,24.3387,-5.4282
PTH,2023-07-17,3.0,3-for-1,-5,-0.4476,-2.4798,2.0321
PTH,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PTH,2023-07-17,3.0,3-for-1,5,-3.95,0.0023,-3.9523
PTH,2023-07-17,3.0,3-for-1,21,-8.775,-2.4887,-6.2863
PTH,2023-07-17,3.0,3-for-1,63,-22.2,-4.6601,-17.5399
PTH,2023-07-17,3.0,3-for-1,126,-1.55,5.3605,-6.9105
PTH,2023-07-17,3.0,3-for-1,252,13.175,24.3387,-11.1637
PWC,2023-07-17,3.0,3-for-1,-5,-2.0361,-2.4798,0.4437
PWC,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
PWC,2023-07-17,3.0,3-for-1,5,-0.3786,0.0023,-0.3809
PWC,2023-07-17,3.0,3-for-1,21,-1.8173,-2.4887,0.6715
RFG,2023-07-17,5.0,5-for-1+,-5,-2.0036,-2.4798,0.4762
RFG,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
RFG,2023-07-17,5.0,5-for-1+,5,0.2002,0.0023,0.1979
RFG,2023-07-17,5.0,5-for-1+,21,-0.1501,-2.4887,2.3386
RFG,2023-07-17,5.0,5-for-1+,63,-4.7285,-4.6601,-0.0684
RFG,2023-07-17,5.0,5-for-1+,126,1.276,5.3605,-4.0845
RFG,2023-07-17,5.0,5-for-1+,252,24.5434,24.3387,0.2047
RPG,2023-07-17,5.0,5-for-1+,-5,-1.5395,-2.4798,0.9403
RPG,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
RPG,2023-07-17,5.0,5-for-1+,5,0.9409,0.0023,0.9387
RPG,2023-07-17,5.0,5-for-1+,21,-0.0973,-2.4887,2.3914
RPG,2023-07-17,5.0,5-for-1+,63,-1.4601,-4.6601,3.2
RPG,2023-07-17,5.0,5-for-1+,126,3.6016,5.3605,-1.7589
RPG,2023-07-17,5.0,5-for-1+,252,20.8631,24.3387,-3.4756
RSPD,2023-07-17,3.0,3-for-1,-5,-1.2879,-2.4798,1.1919
RSPD,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
RSPD,2023-07-17,3.0,3-for-1,5,-0.5849,0.0023,-0.5872
RSPD,2023-07-17,3.0,3-for-1,21,-4.3977,-2.4887,-1.909
RSPD,2023-07-17,3.0,3-for-1,63,-14.1464,-4.6601,-9.4863
RSPD,2023-07-17,3.0,3-for-1,126,-2.1014,5.3605,-7.4619
RSPD,2023-07-17,3.0,3-for-1,252,6.1308,24.3387,-18.2079
RSPH,2023-07-17,10.0,5-for-1+,-5,-1.2278,-2.4798,1.252
RSPH,2023-07-17,10.0,5-for-1+,1,0.0,0.0,0.0
RSPH,2023-07-17,10.0,5-for-1+,5,2.1132,0.0023,2.1109
RSPH,2023-07-17,10.0,5-for-1+,21,-0.9884,-2.4887,1.5003
RSPH,2023-07-17,10.0,5-for-1+,63,-9.3047,-4.6601,-4.6446
RSPH,2023-07-17,10.0,5-for-1+,126,0.6817,5.3605,-4.6788
RSPH,2023-07-17,10.0,5-for-1+,252,5.0102,24.3387,-19.3285
RSPM,2023-07-17,5.0,5-for-1+,-5,-2.2705,-2.4798,0.2092
RSPM,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
RSPM,2023-07-17,5.0,5-for-1+,5,0.2216,0.0023,0.2193
RSPM,2023-07-17,5.0,5-for-1+,21,-2.9123,-2.4887,-0.4236
RSPM,2023-07-17,5.0,5-for-1+,63,-7.8189,-4.6601,-3.1588
RSPM,2023-07-17,5.0,5-for-1+,126,-1.3928,5.3605,-6.7533
RSPM,2023-07-17,5.0,5-for-1+,252,10.7312,24.3387,-13.6075
RSPN,2023-07-17,5.0,5-for-1+,-5,-1.1336,-2.4798,1.3462
RSPN,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
RSPN,2023-07-17,5.0,5-for-1+,5,-0.3917,0.0023,-0.3939
RSPN,2023-07-17,5.0,5-for-1+,21,-2.9865,-2.4887,-0.4978
RSPN,2023-07-17,5.0,5-for-1+,63,-8.2497,-4.6601,-3.5896
RSPN,2023-07-17,5.0,5-for-1+,126,0.9547,5.3605,-4.4058
RSPN,2023-07-17,5.0,5-for-1+,252,15.0551,24.3387,-9.2836
RSPS,2023-07-17,5.0,5-for-1+,-5,-0.4144,-2.4798,2.0654
RSPS,2023-07-17,5.0,5-for-1+,1,0.0,0.0,0.0
RSPS,2023-07-17,5.0,5-for-1+,5,2.4554,0.0023,2.4531
RSPS,2023-07-17,5.0,5-for-1+,21,-1.3393,-2.4887,1.1494
RSPS,2023-07-17,5.0,5-for-1+,63,-13.5523,-4.6601,-8.8922
RSPS,2023-07-17,5.0,5-for-1+,126,-4.9745,5.3605,-10.335
RSPS,2023-07-17,5.0,5-for-1+,252,-2.7423,24.3387,-27.0811
RSPT,2023-07-17,10.0,5-for-1+,-5,-3.0636,-2.4798,-0.5838
RSPT,2023-07-17,10.0,5-for-1+,1,0.0,0.0,0.0
RSPT,2023-07-17,10.0,5-for-1+,5,-1.992,0.0023,-1.9943
RSPT,2023-07-17,10.0,5-for-1+,21,-5.3785,-2.4887,-2.8898
RSPT,2023-07-17,10.0,5-for-1+,63,-7.4701,-4.6601,-2.81
RSPT,2023-07-17,10.0,5-for-1+,126,5.6109,5.3605,0.2504
RSPT,2023-07-17,10.0,5-for-1+,252,23.2072,24.3387,-1.1315
RSPU,2023-07-17,2.0,2-for-1,-5,-1.5382,-2.4798,0.9416
RSPU,2023-07-17,2.0,2-for-1,1,0.0,0.0,0.0
RSPU,2023-07-17,2.0,2-for-1,5,3.8042,0.0023,3.802
RSPU,2023-07-17,2.0,2-for-1,21,-4.0528,-2.4887,-1.564
RSPU,2023-07-17,2.0,2-for-1,63,-7.7423,-4.6601,-3.0822
RSPU,2023-07-17,2.0,2-for-1,126,-1.8352,5.3605,-7.1957
RSPU,2023-07-17,2.0,2-for-1,252,10.9348,24.3387,-13.4039
RWJ,2023-07-17,3.0,3-for-1,-5,-1.6146,-2.4798,0.8652
RWJ,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
RWJ,2023-07-17,3.0,3-for-1,5,1.1482,0.0023,1.146
RWJ,2023-07-17,3.0,3-for-1,21,-1.357,-2.4887,1.1317
RWJ,2023-07-17,3.0,3-for-1,63,-11.0125,-4.6601,-6.3524
RWJ,2023-07-17,3.0,3-for-1,126,-0.1044,5.3605,-5.4649
RWJ,2023-07-17,3.0,3-for-1,252,12.1868,24.3387,-12.1519
RZG,2023-07-17,3.0,3-for-1,-5,-2.8787,-2.4798,-0.3989
RZG,2023-07-17,3.0,3-for-1,1,0.0,0.0,0.0
RZG,2023-07-17,3.0,3-for-1,5,-1.5127,0.0023,-1.5149
RZG,2023-07-17,3.0,3-for-1,21,-3.4908,-2.4887,-1.0021
RZG,2023-07-17,3.0,3-for-1,63,-9.751,-4.6601,-5.0909
RZG,2023-07-17,3.0,3-for-1,126,1.1403,5.3605,-4.2202
RZG,2023-07-17,3.0,3-for-1,252,18.0824,24.3387,-6.2563
XLG,2023-07-17,10.0,5-for-1+,-5,-3.2599,-2.4798,-0.7801
XLG,2023-07-17,10.0,5-for-1+,1,0.0,0.0,0.0
XLG,2023-07-17,10.0,5-for-1+,5,-0.6529,0.0023,-0.6551
XLG,2023-07-17,10.0,5-for-1+,21,-2.6114,-2.4887,-0.1227
XLG,2023-07-17,10.0,5-for-1+,63,-3.2359,-4.6601,1.4242
XLG,2023-07-17,10.0,5-for-1+,126,6.7272,5.3605,1.3667
XLG,2023-07-17,10.0,5-for-1+,252,30.7976,24.3387,6.4589
EXLS,2023-08-02,5.0,5-for-1+,-5,18.3225,1.1938,17.1287
EXLS,2023-08-02,5.0,5-for-1+,1,0.0,0.0,0.0
EXLS,2023-08-02,5.0,5-for-1+,5,-1.4049,-0.6881,-0.7168
EXLS,2023-08-02,5.0,5-for-1+,21,5.2954,0.3372,4.9582
EXLS,2023-08-02,5.0,5-for-1+,63,-5.9438,-6.4979,0.5541
EXLS,2023-08-02,5.0,5-for-1+,126,15.0576,9.8213,5.2363
EXLS,2023-08-02,5.0,5-for-1+,252,22.5865,20.3904,2.1961
AGZD,2023-08-10,2.0,2-for-1,-5,-0.3548,0.6557,-1.0105
AGZD,2023-08-10,2.0,2-for-1,1,0.0,0.0,0.0
AGZD,2023-08-10,2.0,2-for-1,5,0.0508,-2.1021,2.1529
AGZD,2023-08-10,2.0,2-for-1,21,0.711,0.6283,0.0827
AGZD,2023-08-10,2.0,2-for-1,63,1.4728,-1.5408,3.0136
AGZD,2023-08-10,2.0,2-for-1,126,3.7075,13.3172,-9.6097
AGZD,2023-08-10,2.0,2-for-1,252,6.8563,21.3329,-14.4766
DXJS,2023-08-10,2.0,2-for-1,-5,-3.142,0.6557,-3.7976
DXJS,2023-08-10,2.0,2-for-1,1,0.0,0.0,0.0
DXJS,2023-08-10,2.0,2-for-1,5,-1.8626,-2.1021,0.2395
DXJS,2023-08-10,2.0,2-for-1,21,4.7342,0.6283,4.1059
DXJS,2023-08-10,2.0,2-for-1,63,3.2208,-1.5408,4.7616
DXJS,2023-08-10,2.0,2-for-1,126,14.8234,13.3172,1.5063
DXJS,2023-08-10,2.0,2-for-1,252,17.0353,21.3329,-4.2976
HEDJ,2023-08-10,2.0,2-for-1,-5,-0.4135,0.6557,-1.0692
HEDJ,2023-08-10,2.0,2-for-1,1,0.0,0.0,0.0
HEDJ,2023-08-10,2.0,2-for-1,5,-1.9817,-2.1021,0.1204
HEDJ,2023-08-10,2.0,2-for-1,21,-0.9126,0.6283,-1.541
HEDJ,2023-08-10,2.0,2-for-1,63,-2.7901,-1.5408,-1.2493
HEDJ,2023-08-10,2.0,2-for-1,126,11.4211,13.3172,-1.896
HEDJ,2023-08-10,2.0,2-for-1,252,7.3533,21.3329,-13.9795
AAON,2023-08-17,1.5,other,-5,3.4231,2.2062,1.2168
AAON,2023-08-17,1.5,other,1,0.0,0.0,0.0
AAON,2023-08-17,1.5,other,5,-2.8314,0.0896,-2.921
AAON,2023-08-17,1.5,other,21,-1.3093,1.9905,-3.2998
AAON,2023-08-17,1.5,other,63,3.3715,3.382,-0.0105
AAON,2023-08-17,1.5,other,126,36.8576,15.3039,21.5537
AAON,2023-08-17,1.5,other,252,47.9214,29.9969,17.9245
CPRT,2023-08-22,2.0,2-for-1,-5,0.5709,1.0808,-0.5099
CPRT,2023-08-22,2.0,2-for-1,1,0.0,0.0,0.0
CPRT,2023-08-22,2.0,2-for-1,5,-1.2866,1.3849,-2.6715
CPRT,2023-08-22,2.0,2-for-1,21,-4.3035,-2.2842,-2.0193
CPRT,2023-08-22,2.0,2-for-1,63,12.7995,2.8976,9.9018
CPRT,2023-08-22,2.0,2-for-1,126,9.6051,15.4223,-5.8172
CPRT,2023-08-22,2.0,2-for-1,252,15.8829,27.3057,-11.4228
SRE,2023-08-22,2.0,2-for-1,-5,-1.7946,1.0808,-2.8754
SRE,2023-08-22,2.0,2-for-1,1,0.0,0.0,0.0
SRE,2023-08-22,2.0,2-for-1,5,-0.2095,1.3849,-1.5944
SRE,2023-08-22,2.0,2-for-1,21,0.1347,-2.2842,2.4189
SRE,2023-08-22,2.0,2-for-1,63,1.631,2.8976,-1.2666
SRE,2023-08-22,2.0,2-for-1,126,0.9128,15.4223,-14.5096
SRE,2023-08-22,2.0,2-for-1,252,17.0133,27.3057,-10.2924
GUSH,2023-08-28,4.0,4-for-1,-5,1.6635,-0.7719,2.4354
GUSH,2023-08-28,4.0,4-for-1,1,0.0,0.0,0.0
GUSH,2023-08-28,4.0,4-for-1,5,5.1524,0.016,5.1364
GUSH,2023-08-28,4.0,4-for-1,21,3.1022,-4.8108,7.913
GUSH,2023-08-28,4.0,4-for-1,63,-14.4591,1.5402,-15.9993
GUSH,2023-08-28,4.0,4-for-1,126,-14.567,13.5683,-28.1354
GUSH,2023-08-28,4.0,4-for-1,252,-18.8562,26.0365,-44.8928
MEXX,2023-08-28,5.0,5-for-1+,-5,-7.6923,-0.7719,-6.9204
MEXX,2023-08-28,5.0,5-for-1+,1,0.0,0.0,0.0
MEXX,2023-08-28,5.0,5-for-1+,5,-17.5666,0.016,-17.5827
MEXX,2023-08-28,5.0,5-for-1+,21,-27.3411,-4.8108,-22.5303
MEXX,2023-08-28,5.0,5-for-1+,63,-15.7895,1.5402,-17.3297
MEXX,2023-08-28,5.0,5-for-1+,126,-4.4429,13.5683,-18.0113
MEXX,2023-08-28,5.0,5-for-1+,252,-56.8353,26.0365,-82.8718
TMV,2023-08-28,4.0,4-for-1,-5,9.5166,-0.7719,10.2885
TMV,2023-08-28,4.0,4-for-1,1,0.0,0.0,0.0
TMV,2023-08-28,4.0,4-for-1,5,8.258,0.016,8.242
TMV,2023-08-28,4.0,4-for-1,21,28.4824,-4.8108,33.2932
TMV,2023-08-28,4.0,4-for-1,63,12.091,1.5402,10.5508
TMV,2023-08-28,4.0,4-for-1,126,2.1814,13.5683,-11.387
TMV,2023-08-28,4.0,4-for-1,252,-12.091,26.0365,-38.1275
RUSHA,2023-08-29,1.5,other,-5,1.0314,-2.4524,3.4838
RUSHA,2023-08-29,1.5,other,1,0.0,0.0,0.0
RUSHA,2023-08-29,1.5,other,5,-3.5688,-1.0614,-2.5074
RUSHA,2023-08-29,1.5,other,21,1.8218,-4.6519,6.4737
RUSHA,2023-08-29,1.5,other,63,-6.5885,1.2257,-7.8142
RUSHA,2023-08-29,1.5,other,126,18.6174,13.5106,5.1068
RUSHA,2023-08-29,1.5,other,252,29.5732,25.533,4.0403
RUSHB,2023-08-29,1.5,other,-5,1.1045,-2.4524,3.5568
RUSHB,2023-08-29,1.5,other,1,0.0,0.0,0.0
RUSHB,2023-08-29,1.5,other,5,-5.4689,-1.0614,-4.4075
RUSHB,2023-08-29,1.5,other,21,1.7627,-4.6519,6.4146
RUSHB,2023-08-29,1.5,other,63,-6.5537,1.2257,-7.7794
RUSHB,2023-08-29,1.5,other,126,11.1638,13.5106,-2.3468
RUSHB,2023-08-29,1.5,other,252,4.226,25.533,-21.307
DSGR,2023-09-01,2.0,2-for-1,-5,1.1675,-2.487,3.6545
DSGR,2023-09-01,2.0,2-for-1,1,0.0,0.0,0.0
DSGR,2023-09-01,2.0,2-for-1,5,5.7073,-0.1742,5.8815
DSGR,2023-09-01,2.0,2-for-1,21,7.1341,-5.8229,12.957
DSGR,2023-09-01,2.0,2-for-1,63,6.8488,2.5551,4.2936
DSGR,2023-09-01,2.0,2-for-1,126,29.7595,13.7564,16.0031
DSGR,2023-09-01,2.0,2-for-1,252,43.0086,24.3572,18.6513
AAMC,2023-09-14,2.0,2-for-1,-5,4.6914,-1.2229,5.9143
AAMC,2023-09-14,2.0,2-for-1,1,0.0,0.0,0.0
AAMC,2023-09-14,2.0,2-for-1,5,1.7115,-2.7025,4.4139
AAMC,2023-09-14,2.0,2-for-1,21,-3.423,-2.677,-0.746
AAMC,2023-09-14,2.0,2-for-1,63,29.8289,6.1199,23.709
AAMC,2023-09-14,2.0,2-for-1,126,-10.5134,15.8144,-26.3279
AAMC,2023-09-14,2.0,2-for-1,252,-69.4377,28.2693,-97.707
NVO,2023-09-20,2.0,2-for-1,-5,1.671,1.436,0.2351
NVO,2023-09-20,2.0,2-for-1,1,0.0,0.0,0.0
NVO,2023-09-20,2.0,2-for-1,5,0.4504,-1.2366,1.687
NVO,2023-09-20,2.0,2-for-1,21,6.9812,-1.1486,8.1298
NVO,2023-09-20,2.0,2-for-1,63,9.526,10.5179,-0.992
NVO,2023-09-20,2.0,2-for-1,126,42.2137,21.9205,20.2932
NVO,2023-09-20,2.0,2-for-1,252,40.7612,33.5061,7.255
LAAC,2023-10-04,2.484,other,-5,9.1514,0.3285,8.8229
LAAC,2023-10-04,2.484,other,1,0.0,0.0,0.0
LAAC,2023-10-04,2.484,other,5,16.2562,2.7839,13.4723
LAAC,2023-10-04,2.484,other,21,-7.8818,1.4741,-9.3559
LAAC,2023-10-04,2.484,other,63,-1.3136,10.5217,-11.8354
LAAC,2023-10-04,2.484,other,126,-13.7931,23.0009,-36.794
LAAC,2023-10-04,2.484,other,252,-46.798,36.8019,-83.5999
VYX,2023-10-17,1.63,other,-5,1.2361,-0.3411,1.5772
VYX,2023-10-17,1.63,other,1,0.0,0.0,0.0
VYX,2023-10-17,1.63,other,5,-2.8223,-1.5285,-1.2938
VYX,2023-10-17,1.63,other,21,2.5016,4.5258,-2.0242
VYX,2023-10-17,1.63,other,63,-6.0936,11.2073,-17.3009
VYX,2023-10-17,1.63,other,126,-22.3861,16.9445,-39.3306
VYX,2023-10-17,1.63,other,252,-14.8813,37.1963,-52.0776
MLI,2023-10-23,2.0,2-for-1,-5,4.9152,3.7036,1.2115
MLI,2023-10-23,2.0,2-for-1,1,0.0,0.0,0.0
MLI,2023-10-23,2.0,2-for-1,5,3.1665,-1.8985,5.065
MLI,2023-10-23,2.0,2-for-1,21,12.3834,6.9958,5.3875
MLI,2023-10-23,2.0,2-for-1,63,29.4317,15.0426,14.3891
MLI,2023-10-23,2.0,2-for-1,126,60.9273,20.1593,40.768
MLI,2023-10-23,2.0,2-for-1,252,126.3783,38.2822,88.0961
AAMC,2023-11-01,1.7,other,-5,1.6129,-1.2087,2.8216
AAMC,2023-11-01,1.7,other,1,0.0,0.0,0.0
AAMC,2023-11-01,1.7,other,5,1.9943,1.5051,0.4892
AAMC,2023-11-01,1.7,other,21,-7.1225,6.5776,-13.7001
AAMC,2023-11-01,1.7,other,63,34.7578,15.2271,19.5308
AAMC,2023-11-01,1.7,other,126,-8.547,19.5447,-28.0917
MYND,2023-11-01,2.0,2-for-1,-5,-5.8632,-1.2087,-4.6545
MYND,2023-11-01,2.0,2-for-1,1,0.0,0.0,0.0
MYND,2023-11-01,2.0,2-for-1,5,-4.8309,1.5051,-6.336
MYND,2023-11-01,2.0,2-for-1,21,-2.8986,6.5776,-9.4762
MYND,2023-11-01,2.0,2-for-1,63,-22.7053,15.2271,-37.9324
MYND,2023-11-01,2.0,2-for-1,126,-58.6151,19.5447,-78.1598
MYND,2023-11-01,2.0,2-for-1,252,-77.2947,34.3574,-111.652
CELH,2023-11-15,3.0,3-for-1,-5,15.8364,-2.7649,18.6013
CELH,2023-11-15,3.0,3-for-1,1,0.0,0.0,0.0
CELH,2023-11-15,3.0,3-for-1,5,7.7538,1.064,6.6897
CELH,2023-11-15,3.0,3-for-1,21,-0.7194,4.664,-5.3835
CELH,2023-11-15,3.0,3-for-1,63,28.717,11.3947,17.3224
CELH,2023-11-15,3.0,3-for-1,126,85.8913,18.4374,67.4539
CELH,2023-11-15,3.0,3-for-1,252,-48.721,31.8576,-80.5787
SNEX,2023-11-27,1.5,other,-5,-1.1179,-0.8126,-0.3053
SNEX,2023-11-27,1.5,other,1,0.0,0.0,0.0
SNEX,2023-11-27,1.5,other,5,6.0149,0.3856,5.6293
SNEX,2023-11-27,1.5,other,21,20.396,5.1683,15.2277
SNEX,2023-11-27,1.5,other,63,12.599,11.7347,0.8643
SNEX,2023-11-27,1.5,other,126,24.5545,16.4724,8.0821
SNEX,2023-11-27,1.5,other,252,72.2525,33.8174,38.4351
WOR,2023-12-01,1.622,other,-5,-10.2495,-0.8268,-9.4227
WOR,2023-12-01,1.622,other,1,0.0,0.0,0.0
WOR,2023-12-01,1.622,other,5,2.0421,0.7705,1.2716
WOR,2023-12-01,1.622,other,21,10.9455,3.0662,7.8793
WOR,2023-12-01,1.622,other,63,25.1787,11.5077,13.671
WOR,2023-12-01,1.622,other,126,6.698,16.5304,-9.8324
WOR,2023-12-01,1.622,other,252,-16.7041,34.0267,-50.7308
SVMH,2023-12-11,4.572,other,-5,-13.4167,-1.148,-12.2687
SVMH,2023-12-11,4.572,other,1,0.0,0.0,0.0
SVMH,2023-12-11,4.572,other,5,13.4146,2.1065,11.3081
SVMH,2023-12-11,4.572,other,21,-45.3659,3.0548,-48.4206
SVMH,2023-12-11,4.572,other,63,-48.7805,11.6266,-60.4071
SVMH,2023-12-11,4.572,other,126,-58.439,17.4841,-75.9232
SVMH,2023-12-11,4.572,other,252,-93.3171,32.6584,-125.9755
