symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
4684.T,2022-07-01,3,0,upgrade_medium,0.046319,-0.006367,0.052686,0.086463,-0.000995,0.087457,0.106536,0.051731,0.054805,0.00366,-0.079188,0.082848
4927.T,2022-07-01,7,0,upgrade_large,-0.001252,-0.006367,0.005115,0.036943,-0.000995,0.037938,-0.038195,0.051731,-0.089926,0.023799,-0.079188,0.102987
5233.T,2022-07-01,8,0,upgrade_large,-0.003,-0.006367,0.003367,0.004006,-0.000995,0.005,-0.009503,0.051731,-0.061234,0.037154,-0.079188,0.116342
5714.T,2022-07-01,2,0,upgrade_small,0.028888,-0.006367,0.035255,0.013333,-0.000995,0.014328,0.051111,0.051731,-0.00062,0.153332,-0.079188,0.23252
1911.T,2022-07-01,3,0,upgrade_medium,0.029435,-0.006367,0.035802,0.067794,-0.000995,0.068789,0.077791,0.051731,0.02606,0.158703,-0.079188,0.237892
2222.T,2022-07-01,3,0,upgrade_medium,-0.027143,-0.006367,-0.020776,-0.090001,-0.000995,-0.089006,0.082856,0.051731,0.031125,0.192856,-0.079188,0.272044
2695.T,2022-07-01,2,0,upgrade_small,0.004832,-0.006367,0.011199,0.069245,-0.000995,0.07024,0.030597,0.051731,-0.021134,-0.014492,-0.079188,0.064696
6098.T,2022-07-01,14,0,upgrade_large,0.037887,-0.006367,0.044254,0.115981,-0.000995,0.116976,0.272424,0.051731,0.220693,0.075274,-0.079188,0.154463
6436.T,2022-07-01,4,0,upgrade_medium,0.016184,-0.006367,0.022551,0.055368,-0.000995,0.056363,0.107753,0.051731,0.056022,0.047708,-0.079188,0.126896
6508.T,2022-07-01,2,0,upgrade_small,0.009406,-0.006367,0.015773,0.015843,-0.000995,0.016838,0.025742,0.051731,-0.025989,-0.010404,-0.079188,0.068784
6622.T,2022-07-01,3,0,upgrade_medium,-0.017566,-0.006367,-0.011199,0.006273,-0.000995,0.007268,0.075283,0.051731,0.023552,-0.049033,-0.079188,0.030155
6806.T,2022-07-01,3,4,upgrade_medium,0.016292,-0.006367,0.022659,0.05,-0.000995,0.050995,0.091012,0.051731,0.039281,0.078429,-0.079188,0.157617
6841.T,2022-07-01,2,0,upgrade_small,0.02475,-0.006367,0.031117,0.009899,-0.000995,0.010894,0.047252,0.051731,-0.004479,0.031685,-0.079188,0.110873
6861.T,2022-07-01,11,3,upgrade_large,0.02631,-0.006367,0.032677,0.101951,-0.000995,0.102946,0.18132,0.051731,0.129589,0.053243,-0.079188,0.132431
6920.T,2022-07-01,5,0,upgrade_large,0.044444,-0.006367,0.050811,0.0876,-0.000995,0.088595,0.199033,0.051731,0.147302,-0.053463,-0.079188,0.025726
8113.T,2022-07-01,5,1,upgrade_large,0.026601,-0.006367,0.032968,0.081355,-0.000995,0.082349,0.059183,0.051731,0.007452,0.052973,-0.079188,0.132161
6923.T,2022-07-01,7,0,upgrade_large,0.009681,-0.006367,0.016048,0.077917,-0.000995,0.078912,0.10143,0.051731,0.049699,0.054813,-0.079188,0.134002
7240.T,2022-07-01,3,0,upgrade_medium,0.008367,-0.006367,0.014734,0.080928,-0.000995,0.081922,0.110696,0.051731,0.058965,0.071276,-0.079188,0.150464
7272.T,2022-07-01,10,0,upgrade_large,0.020046,-0.006367,0.026413,0.042146,-0.000995,0.043141,0.047054,0.051731,-0.004677,0.107606,-0.079188,0.186794
7731.T,2022-07-01,7,4,upgrade_large,-0.02844,-0.006367,-0.022073,-0.042331,-0.000995,-0.041336,-0.002647,0.051731,-0.054378,-0.082614,-0.079188,-0.003426
4403.T,2022-07-01,2,0,upgrade_small,-0.002994,-0.006367,0.003373,0.033928,-0.000995,0.034923,0.039916,0.051731,-0.011815,0.052236,-0.079188,0.131424
5021.T,2022-07-01,5,0,upgrade_large,-0.009273,-0.006367,-0.002907,-0.06887,-0.000995,-0.067876,0.010594,0.051731,-0.041137,0.023615,-0.079188,0.102803
5406.T,2022-07-01,4,0,upgrade_medium,0.014774,-0.006367,0.021141,0.018068,-0.000995,0.019063,0.011499,0.051731,-0.040232,-0.023681,-0.079188,0.055507
5444.T,2022-07-01,2,0,upgrade_small,-0.014364,-0.006367,-0.007997,-0.019889,-0.000995,-0.018894,0.015468,0.051731,-0.036263,0.001491,-0.079188,0.080679
6323.T,2022-07-01,2,0,upgrade_small,0.026193,-0.006367,0.03256,0.076064,-0.000995,0.077059,0.051129,0.051731,-0.000602,-0.130916,-0.079188,-0.051728
6366.T,2022-07-01,0,2,downgrade_cluster,0.054054,-0.006367,0.060421,0.017199,-0.000995,0.018194,-0.031941,0.051731,-0.083672,-0.063882,-0.079188,0.015306
6448.T,2022-07-01,2,0,upgrade_small,-0.013687,-0.006367,-0.00732,0.00083,-0.000995,0.001825,0.035669,0.051731,-0.016062,0.047444,-0.079188,0.126632
6707.T,2022-07-01,2,0,upgrade_small,0.016761,-0.006367,0.023128,0.049162,-0.000995,0.050157,0.130727,0.051731,0.078996,-0.00787,-0.079188,0.071318
6849.T,2022-07-01,3,2,upgrade_medium,0.02885,-0.006367,0.035216,0.090874,-0.000995,0.091869,0.05157,0.051731,-0.000161,0.118173,-0.079188,0.197361
3231.T,2022-07-01,3,0,upgrade_medium,-0.006059,-0.006367,0.000308,-0.016652,-0.000995,-0.015657,-0.019682,0.051731,-0.071412,0.009503,-0.079188,0.088691
8273.T,2022-07-01,4,0,upgrade_medium,-0.001,-0.006367,0.005367,0.026669,-0.000995,0.027664,0.041668,0.051731,-0.010063,0.050154,-0.079188,0.129342
3401.T,2022-07-01,2,0,upgrade_small,0.009946,-0.006367,0.016313,0.017047,-0.000995,0.018042,0.012074,0.051731,-0.039657,0.015432,-0.079188,0.09462
4004.T,2022-07-01,6,0,upgrade_large,0.022261,-0.006367,0.028628,0.023621,-0.000995,0.024616,0.011357,0.051731,-0.040374,-0.066789,-0.079188,0.012399
4088.T,2022-07-01,2,0,upgrade_small,0.013692,-0.006367,0.020059,0.025,-0.000995,0.025995,0.074999,0.051731,0.023269,0.033676,-0.079188,0.112865
4530.T,2022-07-01,0,2,downgrade_cluster,-0.013062,-0.006367,-0.006695,0.005804,-0.000995,0.006799,-0.02032,0.051731,-0.072051,-0.002097,-0.079188,0.077091
4694.T,2022-07-01,2,0,upgrade_small,0.033673,-0.006367,0.04004,0.070277,-0.000995,0.071272,0.169836,0.051731,0.118105,-0.033382,-0.079188,0.045806
4819.T,2022-07-01,2,0,upgrade_small,0.032831,-0.006367,0.039197,0.069766,-0.000995,0.070761,0.047878,0.051731,-0.003853,-0.050616,-0.079188,0.028572
5019.T,2022-07-01,4,0,upgrade_medium,0.027513,-0.006367,0.03388,-0.010713,-0.000995,-0.009718,0.02447,0.051731,-0.027261,-0.02273,-0.079188,0.056458
5101.T,2022-07-01,2,1,upgrade_small,0.018294,-0.006367,0.024661,0.073725,-0.000995,0.07472,0.088693,0.051731,0.036962,0.228383,-0.079188,0.307571
5393.T,2022-07-01,3,0,upgrade_medium,0.017805,-0.006367,0.024172,0.028038,-0.000995,0.029033,0.037385,0.051731,-0.014346,0.019359,-0.079188,0.098547
1802.T,2022-07-01,6,2,upgrade_large,0.004143,-0.006367,0.01051,0.007256,-0.000995,0.00825,0.006214,0.051731,-0.045517,-0.017337,-0.079188,0.061851
1942.T,2022-07-01,3,0,upgrade_medium,-0.002356,-0.006367,0.00401,0.008261,-0.000995,0.009255,-0.024756,0.051731,-0.076487,-0.001047,-0.079188,0.078141
2229.T,2022-07-01,3,1,upgrade_medium,0.009098,-0.006367,0.015465,0.032749,-0.000995,0.033744,0.078236,0.051731,0.026505,0.128093,-0.079188,0.207281
2296.T,2022-07-01,3,0,upgrade_medium,0.005807,-0.006367,0.012174,0.014513,-0.000995,0.015508,-0.033383,0.051731,-0.085114,-0.033383,-0.079188,0.045805
2413.T,2022-07-01,12,1,upgrade_large,0.078711,-0.006367,0.085077,0.070788,-0.000995,0.071782,0.204437,0.051731,0.152706,0.069995,-0.079188,0.149183
2810.T,2022-07-01,2,0,upgrade_small,0.015009,-0.006367,0.021376,0.044326,-0.000995,0.045321,0.037696,0.051731,-0.014035,0.015847,-0.079188,0.095035
6472.T,2022-07-01,3,2,upgrade_medium,-0.007811,-0.006367,-0.001444,0.0,-0.000995,0.000995,-0.042983,0.051731,-0.094714,0.001813,-0.079188,0.081001
6504.T,2022-07-01,8,0,upgrade_large,0.015065,-0.006367,0.021432,0.035781,-0.000995,0.036776,0.11676,0.051731,0.065029,0.006479,-0.079188,0.085667
6754.T,2022-07-01,5,0,upgrade_large,0.023759,-0.006367,0.030125,0.041413,-0.000995,0.042408,0.101832,0.051731,0.050101,0.085618,-0.079188,0.164806
6971.T,2022-07-01,2,3,upgrade_small,0.009255,-0.006367,0.015622,0.00541,-0.000995,0.006405,0.047993,0.051731,-0.003738,0.05366,-0.079188,0.132848
7270.T,2022-07-01,14,1,upgrade_large,0.029504,-0.006367,0.035871,0.007212,-0.000995,0.008207,0.014207,0.051731,-0.037524,-0.037049,-0.079188,0.04214
7752.T,2022-07-01,4,5,upgrade_medium,-0.011318,-0.006367,-0.004952,0.006602,-0.000995,0.007596,0.008497,0.051731,-0.043234,0.012693,-0.079188,0.091881
7951.T,2022-07-01,4,0,upgrade_medium,0.019895,-0.006367,0.026262,0.018079,-0.000995,0.019074,0.007229,0.051731,-0.044502,-0.064204,-0.079188,0.014984
8572.T,2022-07-01,2,0,upgrade_small,0.022289,-0.006367,0.028656,0.044578,-0.000995,0.045573,0.076451,0.051731,0.02472,0.006425,-0.079188,0.085613
9020.T,2022-07-01,7,0,upgrade_large,-0.001323,-0.006367,0.005044,-0.016599,-0.000995,-0.015604,0.034674,0.051731,-0.017057,0.097758,-0.079188,0.176947
9064.T,2022-07-01,5,3,upgrade_large,0.013363,-0.006367,0.01973,0.047924,-0.000995,0.048919,0.065898,0.051731,0.014167,0.013965,-0.079188,0.093153
3397.T,2022-07-01,7,0,upgrade_large,0.071607,-0.006367,0.077974,0.098302,-0.000995,0.099297,0.082201,0.051731,0.03047,0.267793,-0.079188,0.346981
4063.T,2022-07-01,16,0,upgrade_large,0.025633,-0.006367,0.032,0.049643,-0.000995,0.050638,0.116158,0.051731,0.064427,-0.055623,-0.079188,0.023565
4183.T,2022-07-01,9,1,upgrade_large,-0.00174,-0.006367,0.004627,0.001045,-0.000995,0.00204,-0.024023,0.051731,-0.075754,0.002539,-0.079188,0.081727
4613.T,2022-07-01,4,1,upgrade_medium,0.035935,-0.006367,0.042301,0.054463,-0.000995,0.055458,0.091526,0.051731,0.039795,0.157833,-0.079188,0.237021
4666.T,2022-07-01,5,1,upgrade_large,-0.013011,-0.006367,-0.006644,-0.042837,-0.000995,-0.041842,0.026033,0.051731,-0.025698,0.013558,-0.079188,0.092747
4680.T,2022-07-01,3,0,upgrade_medium,0.021529,-0.006367,0.027896,-0.020142,-0.000995,-0.019147,0.066678,0.051731,0.014947,0.316354,-0.079188,0.395542
4716.T,2022-07-01,2,0,upgrade_small,0.007742,-0.006367,0.014108,0.049032,-0.000995,0.050027,0.078709,0.051731,0.026978,-0.006452,-0.079188,0.072736
4812.T,2022-07-01,2,0,upgrade_small,0.025065,-0.006367,0.031432,0.073936,-0.000995,0.07493,0.141605,0.051731,0.089874,0.110277,-0.079188,0.189465
4902.T,2022-07-01,4,2,upgrade_medium,0.017986,-0.006367,0.024353,0.033721,-0.000995,0.034716,0.051684,0.051731,-4.7e-05,0.024623,-0.079188,0.103812
5214.T,2022-07-01,6,1,upgrade_large,0.017203,-0.006367,0.02357,0.035966,-0.000995,0.036961,-0.019548,0.051731,-0.071279,-0.025412,-0.079188,0.053776
5232.T,2022-07-01,5,1,upgrade_large,0.007598,-0.006367,0.013965,0.089663,-0.000995,0.090658,0.041031,0.051731,-0.0107,0.00928,-0.079188,0.088468
5947.T,2022-07-01,1,3,downgrade_cluster,0.025834,-0.006367,0.032201,0.054897,-0.000995,0.055892,0.06028,0.051731,0.008549,0.126692,-0.079188,0.20588
4021.T,2022-07-01,5,0,upgrade_large,0.0432,-0.006367,0.049567,0.051201,-0.000995,0.052196,0.0688,0.051731,0.017069,0.043358,-0.079188,0.122546
4565.T,2022-07-01,8,0,upgrade_large,0.040179,-0.006367,0.046545,0.053571,-0.000995,0.054566,0.339286,0.051731,0.287555,0.636607,-0.079188,0.715795
4631.T,2022-07-01,3,0,upgrade_medium,0.015014,-0.006367,0.021381,0.020853,-0.000995,0.021848,0.023773,0.051731,-0.027958,0.003753,-0.079188,0.082942
4911.T,2022-07-01,7,0,upgrade_large,0.008872,-0.006367,0.015239,0.038076,-0.000995,0.039071,-0.004437,0.051731,-0.056168,-0.065436,-0.079188,0.013753
5711.T,2022-07-01,1,2,downgrade_cluster,0.009356,-0.006367,0.015722,0.010914,-0.000995,0.011909,0.037422,0.051731,-0.014309,0.047052,-0.079188,0.12624
1721.T,2022-07-01,4,1,upgrade_medium,0.021176,-0.006367,0.027543,0.023137,-0.000995,0.024132,0.021571,0.051731,-0.03016,-0.014501,-0.079188,0.064688
1861.T,2022-07-01,3,0,upgrade_medium,0.013254,-0.006367,0.019621,0.019498,-0.000995,0.020493,0.038642,0.051731,-0.013089,-0.0721,-0.079188,0.007088
2206.T,2022-07-01,5,0,upgrade_large,0.002555,-0.006367,0.008922,0.044701,-0.000995,0.045696,-0.014049,0.051731,-0.06578,-0.0894,-0.079188,-0.010212
2501.T,2022-07-01,2,1,upgrade_small,0.001664,-0.006367,0.008031,-0.009983,-0.000995,-0.008988,-0.003659,0.051731,-0.05539,0.05824,-0.079188,0.137428
2607.T,2022-07-01,7,0,upgrade_large,0.043156,-0.006367,0.049523,0.062442,-0.000995,0.063437,0.046829,0.051731,-0.004902,0.116893,-0.079188,0.196081
8601.T,2022-07-01,0,2,downgrade_cluster,0.023418,-0.006367,0.029785,0.040473,-0.000995,0.041468,-0.007362,0.051731,-0.059093,-0.034031,-0.079188,0.045157
2802.T,2022-07-01,9,0,upgrade_large,-0.00211,-0.006367,0.004257,0.051521,-0.000995,0.052516,0.128654,0.051731,0.076923,0.203257,-0.079188,0.282446
6702.T,2022-07-01,10,0,upgrade_large,0.038778,-0.006367,0.045145,0.074301,-0.000995,0.075296,0.008286,0.051731,-0.043445,-0.058186,-0.079188,0.021003
5411.T,2022-07-01,9,2,upgrade_large,0.015453,-0.006367,0.02182,0.040757,-0.000995,0.041752,0.043563,0.051731,-0.008168,-0.022156,-0.079188,0.057032
5802.T,2022-07-01,7,0,upgrade_large,0.008299,-0.006367,0.014666,0.02766,-0.000995,0.028655,0.024898,0.051731,-0.026833,0.029418,-0.079188,0.108607
6005.T,2022-07-01,2,0,upgrade_small,0.063379,-0.006367,0.069746,0.13432,-0.000995,0.135315,0.164928,0.051731,0.113197,0.067738,-0.079188,0.146926
1801.T,2022-07-01,9,2,upgrade_large,0.00716,-0.006367,0.013527,0.023866,-0.000995,0.02486,0.0,0.051731,-0.051731,-0.024844,-0.079188,0.054344
1803.T,2022-07-01,8,0,upgrade_large,0.005397,-0.006367,0.011764,0.029685,-0.000995,0.030679,0.002699,0.051731,-0.049032,-0.028947,-0.079188,0.050241
1812.T,2022-07-01,7,1,upgrade_large,-0.004536,-0.006367,0.001831,-0.021415,-0.000995,-0.02042,-0.037639,0.051731,-0.08937,-0.090006,-0.079188,-0.010818
2269.T,2022-07-01,7,0,upgrade_large,0.022523,-0.006367,0.02889,0.060059,-0.000995,0.061054,0.034533,0.051731,-0.017198,-0.021541,-0.079188,0.057647
2292.T,2022-07-01,5,0,upgrade_large,0.017801,-0.006367,0.024168,0.030746,-0.000995,0.03174,-0.025889,0.051731,-0.07762,-0.004853,-0.079188,0.074335
2914.T,2022-07-01,13,1,upgrade_large,0.028381,-0.006367,0.034748,0.039075,-0.000995,0.04007,0.000655,0.051731,-0.051076,0.036457,-0.079188,0.115645
3050.T,2022-07-01,2,0,upgrade_small,0.005952,-0.006367,0.012319,0.009912,-0.000995,0.010907,0.037658,0.051731,-0.014073,0.189445,-0.079188,0.268633
3064.T,2022-07-01,7,1,upgrade_large,0.074255,-0.006367,0.080621,0.099999,-0.000995,0.100994,0.238118,0.051731,0.186387,0.099999,-0.079188,0.179188
6301.T,2022-07-01,13,0,upgrade_large,0.014827,-0.006367,0.021194,-0.001684,-0.000995,-0.00069,-0.036556,0.051731,-0.088287,-0.098549,-0.079188,-0.019361
7013.T,2022-07-01,5,3,upgrade_large,0.001354,-0.006367,0.007721,-0.012334,-0.000995,-0.011339,-0.041107,0.051731,-0.092838,-0.140318,-0.079188,-0.06113
6370.T,2022-07-01,2,0,upgrade_small,0.031992,-0.006367,0.038359,0.040247,-0.000995,0.041242,0.102167,0.051731,0.050436,0.073062,-0.079188,0.152251
6479.T,2022-07-01,10,0,upgrade_large,0.051401,-0.006367,0.057767,0.0693,-0.000995,0.070295,0.105093,0.051731,0.053362,-0.009611,-0.079188,0.069577
6954.T,2022-07-01,12,4,upgrade_large,0.019473,-0.006367,0.02584,0.040844,-0.000995,0.041839,0.074329,0.051731,0.022598,-0.025408,-0.079188,0.05378
6963.T,2022-07-01,12,1,upgrade_large,0.002203,-0.006367,0.00857,0.038548,-0.000995,0.039543,0.073789,0.051731,0.022058,0.052508,-0.079188,0.131696
7201.T,2022-07-01,8,1,upgrade_large,0.011594,-0.006367,0.017961,0.017895,-0.000995,0.018889,-0.001974,0.051731,-0.053705,-0.09464,-0.079188,-0.015452
7741.T,2022-07-01,7,0,upgrade_large,0.014212,-0.006367,0.020579,0.093454,-0.000995,0.094449,0.153747,0.051731,0.102016,0.199443,-0.079188,0.278631
8411.T,2022-07-01,6,2,upgrade_large,0.021065,-0.006367,0.027432,0.025928,-0.000995,0.026923,0.011345,0.051731,-0.040385,0.040459,-0.079188,0.119647
8725.T,2022-07-01,6,0,upgrade_large,0.033163,-0.006367,0.03953,0.035546,-0.000995,0.036541,0.02505,0.051731,-0.026681,-0.060868,-0.079188,0.01832
9024.T,2022-07-01,5,0,upgrade_large,-0.017861,-0.006367,-0.011495,-0.055718,-0.000995,-0.054723,-0.000719,0.051731,-0.05245,0.036352,-0.079188,0.11554
9039.T,2022-07-01,2,0,upgrade_small,0.012319,-0.006367,0.018686,0.058231,-0.000995,0.059226,0.180291,0.051731,0.12856,0.052598,-0.079188,0.131786
9433.T,2022-07-01,10,0,upgrade_large,-0.002088,-0.006367,0.004279,0.027822,-0.000995,0.028817,-0.034086,0.051731,-0.085817,0.015109,-0.079188,0.094297
9507.T,2022-07-01,3,0,upgrade_medium,0.040971,-0.006367,0.047338,0.024328,-0.000995,0.025323,0.067856,0.051731,0.016125,-0.07427,-0.079188,0.004918
9735.T,2022-07-01,2,0,upgrade_small,0.026361,-0.006367,0.032727,0.053444,-0.000995,0.054438,0.058498,0.051731,0.006767,0.007156,-0.079188,0.086344
2281.T,2022-07-01,3,0,upgrade_medium,0.018569,-0.006367,0.024936,0.031385,-0.000995,0.03238,-0.00398,0.051731,-0.055711,-0.067188,-0.079188,0.012
2379.T,2022-07-01,6,1,upgrade_large,0.025746,-0.006367,0.032113,0.016261,-0.000995,0.017256,-0.032519,0.051731,-0.08425,0.005404,-0.079188,0.084593
2587.T,2022-07-01,4,0,upgrade_medium,0.009786,-0.006367,0.016153,0.035225,-0.000995,0.03622,0.011742,0.051731,-0.039989,0.003915,-0.079188,0.083104
6136.T,2022-07-01,4,0,upgrade_medium,0.018851,-0.006367,0.025218,0.030166,-0.000995,0.031161,0.126966,0.051731,0.075235,0.12256,-0.079188,0.201748
6740.T,2022-07-01,4,5,upgrade_medium,0.0,-0.006367,0.006367,0.014706,-0.000995,0.015701,-0.073529,0.051731,-0.12526,-0.323529,-0.079188,-0.244341
7269.T,2022-07-01,17,0,upgrade_large,0.030011,-0.006367,0.036378,0.030011,-0.000995,0.031006,0.03649,0.051731,-0.015241,0.08761,-0.079188,0.166798
7309.T,2022-07-01,3,1,upgrade_medium,0.019094,-0.006367,0.025461,0.038188,-0.000995,0.039183,0.017762,0.051731,-0.033969,0.009769,-0.079188,0.088957
7729.T,2022-07-01,2,0,upgrade_small,-0.004576,-0.006367,0.001791,0.01602,-0.000995,0.017015,0.064074,0.051731,0.012343,-0.000827,-0.079188,0.078361
7751.T,2022-07-01,7,2,upgrade_large,0.000643,-0.006367,0.00701,0.022231,-0.000995,0.023226,-0.000967,0.051731,-0.052698,0.021908,-0.079188,0.101096
7936.T,2022-07-01,2,1,upgrade_small,0.01249,-0.006367,0.018857,0.052894,-0.000995,0.053889,0.036235,0.051731,-0.015496,-0.042068,-0.079188,0.03712
8001.T,2022-07-01,9,0,upgrade_large,0.028702,-0.006367,0.035069,0.046573,-0.000995,0.047568,0.03493,0.051731,-0.016801,-0.034409,-0.079188,0.044779
8053.T,2022-07-01,4,1,upgrade_medium,0.023589,-0.006367,0.029956,0.018166,-0.000995,0.019161,0.0,0.051731,-0.051731,0.009206,-0.079188,0.088394
8227.T,2022-07-01,3,3,upgrade_medium,0.024691,-0.006367,0.031057,0.022221,-0.000995,0.023216,0.05103,0.051731,-0.000701,0.016066,-0.079188,0.095254
8306.T,2022-07-01,10,0,upgrade_large,0.020615,-0.006367,0.026981,0.015806,-0.000995,0.016801,0.010315,0.051731,-0.041416,-0.083606,-0.079188,-0.004418
8316.T,2022-07-01,14,1,upgrade_large,0.020178,-0.006367,0.026544,0.028148,-0.000995,0.029142,0.014459,0.051731,-0.037272,0.030664,-0.079188,0.109853
8570.T,2022-07-01,3,2,upgrade_medium,0.047319,-0.006367,0.053686,0.048922,-0.000995,0.049916,0.14996,0.051731,0.098229,0.16453,-0.079188,0.243718
8795.T,2022-07-01,7,1,upgrade_large,0.020467,-0.006367,0.026834,-0.009927,-0.000995,-0.008933,-0.084369,0.051731,-0.1361,-0.132804,-0.079188,-0.053615
8960.T,2022-07-01,2,1,upgrade_small,0.011445,-0.006367,0.017812,0.006438,-0.000995,0.007433,0.045064,0.051731,-0.006667,0.069385,-0.079188,0.148573
9101.T,2022-07-01,4,0,upgrade_medium,-0.004378,-0.006367,0.001989,0.018623,-0.000995,0.019617,0.177439,0.051731,0.125708,-0.08109,-0.079188,-0.001902
9432.T,2022-07-01,11,0,upgrade_large,0.00309,-0.006367,0.009457,0.007473,-0.000995,0.008468,-0.035496,0.051731,-0.087227,0.021341,-0.079188,0.100529
7186.T,2022-07-01,4,1,upgrade_medium,0.002165,-0.006367,0.008531,-0.002165,-0.000995,-0.00117,-0.041054,0.051731,-0.092785,-0.013839,-0.079188,0.06535
9503.T,2022-07-01,3,1,upgrade_medium,0.028446,-0.006367,0.034813,0.029195,-0.000995,0.030189,-0.026942,0.051731,-0.078673,-0.074308,-0.079188,0.00488
9504.T,2022-07-01,2,1,upgrade_small,0.034553,-0.006367,0.04092,0.039163,-0.000995,0.040158,-0.03687,0.051731,-0.088601,-0.154385,-0.079188,-0.075197
9517.T,2022-07-01,2,0,upgrade_small,0.057168,-0.006367,0.063535,0.053649,-0.000995,0.054644,0.073876,0.051731,0.022145,0.226032,-0.079188,0.30522
8830.T,2022-07-01,7,1,upgrade_large,-0.001139,-0.006367,0.005228,0.017691,-0.000995,0.018685,0.029102,0.051731,-0.022629,-0.054783,-0.079188,0.024405
9672.T,2022-07-01,2,0,upgrade_small,0.017812,-0.006367,0.024178,0.021629,-0.000995,0.022624,0.13486,0.051731,0.083129,0.050891,-0.079188,0.130079
9697.T,2022-07-01,4,0,upgrade_medium,0.075644,-0.006367,0.082011,0.09077,-0.000995,0.091765,0.125566,0.051731,0.073835,0.108127,-0.079188,0.187315
9843.T,2022-07-01,8,2,upgrade_large,0.033281,-0.006367,0.039648,0.09073,-0.000995,0.091725,0.161651,0.051731,0.10992,-0.009385,-0.079188,0.069803
3349.T,2022-07-01,2,0,upgrade_small,0.003915,-0.006367,0.010281,0.038372,-0.000995,0.039366,0.119029,0.051731,0.067298,0.123728,-0.079188,0.202916
4307.T,2022-07-01,9,2,upgrade_large,0.02861,-0.006367,0.034976,0.042232,-0.000995,0.043227,0.128064,0.051731,0.076333,-0.026701,-0.079188,0.052487
4553.T,2022-07-01,0,2,downgrade_cluster,0.040549,-0.006367,0.046916,0.088808,-0.000995,0.089803,-0.006084,0.051731,-0.057815,-0.126683,-0.079188,-0.047495
4568.T,2022-07-01,2,4,upgrade_small,0.024586,-0.006367,0.030953,0.065164,-0.000995,0.066159,-0.036731,0.051731,-0.088462,0.201853,-0.079188,0.281041
4755.T,2022-07-01,10,0,upgrade_large,0.038076,-0.006367,0.044443,0.071197,-0.000995,0.072192,0.104302,0.051731,0.052571,0.028149,-0.079188,0.107337
8876.T,2022-07-01,4,0,upgrade_medium,-0.001894,-0.006367,0.004473,-0.023673,-0.000995,-0.022678,0.023202,0.051731,-0.028529,0.042615,-0.079188,0.121804
5401.T,2022-07-01,9,1,upgrade_large,0.012654,-0.006367,0.019021,0.027922,-0.000995,0.028917,0.037137,0.051731,-0.014594,0.103205,-0.079188,0.182393
5801.T,2022-07-01,5,1,upgrade_large,0.015723,-0.006367,0.02209,0.026058,-0.000995,0.027053,0.041331,0.051731,-0.0104,0.0301,-0.079188,0.109288
2768.T,2022-07-01,2,0,upgrade_small,0.01889,-0.006367,0.025257,0.016794,-0.000995,0.017788,0.12697,0.051731,0.075239,0.148146,-0.079188,0.227334
6305.T,2022-07-01,7,3,upgrade_large,0.015659,-0.006367,0.022026,-0.020762,-0.000995,-0.019767,-0.04935,0.051731,-0.101081,-0.071829,-0.079188,0.007359
7453.T,2022-07-01,5,0,upgrade_large,0.019239,-0.006367,0.025606,0.06103,-0.000995,0.062025,0.131267,0.051731,0.079536,0.043329,-0.079188,0.122517
6465.T,2022-07-01,6,0,upgrade_large,0.024908,-0.006367,0.031275,0.003736,-0.000995,0.004731,-0.022415,0.051731,-0.074146,0.004981,-0.079188,0.084169
6506.T,2022-07-01,7,1,upgrade_large,0.016298,-0.006367,0.022665,-0.001163,-0.000995,-0.000168,0.067522,0.051731,0.015791,-0.02343,-0.079188,0.055758
6770.T,2022-07-01,13,0,upgrade_large,0.006045,-0.006367,0.012412,-0.006037,-0.000995,-0.005042,-0.109517,0.051731,-0.161248,-0.195326,-0.079188,-0.116138
7735.T,2022-07-01,7,0,upgrade_large,-0.012487,-0.006367,-0.00612,0.015889,-0.000995,0.016884,0.0874,0.051731,0.035669,-0.105563,-0.079188,-0.026374
8002.T,2022-07-01,3,0,upgrade_medium,0.03649,-0.006367,0.042857,0.010906,-0.000995,0.0119,0.043209,0.051731,-0.008522,0.094946,-0.079188,0.174134
8304.T,2022-07-01,2,2,upgrade_small,0.040551,-0.006367,0.046918,0.040932,-0.000995,0.041927,0.027543,0.051731,-0.024188,0.002168,-0.079188,0.081356
8439.T,2022-07-01,2,0,upgrade_small,0.010091,-0.006367,0.016458,0.041479,-0.000995,0.042474,0.047082,0.051731,-0.004649,0.049493,-0.079188,0.128681
9005.T,2022-07-01,6,0,upgrade_large,-0.003144,-0.006367,0.003223,-0.001882,-0.000995,-0.000888,0.03583,0.051731,-0.015901,0.039967,-0.079188,0.119156
9505.T,2022-07-01,0,3,downgrade_cluster,0.051713,-0.006367,0.05808,0.051713,-0.000995,0.052708,-0.017251,0.051731,-0.068982,-0.068964,-0.079188,0.010224
9627.T,2022-07-01,6,1,upgrade_large,0.030513,-0.006367,0.03688,0.070735,-0.000995,0.07173,0.052705,0.051731,0.000974,-0.133148,-0.079188,-0.05396
9719.T,2022-07-01,10,0,upgrade_large,0.030519,-0.006367,0.036886,0.063245,-0.000995,0.06424,-0.008403,0.051731,-0.060134,-0.019719,-0.079188,0.059469
