symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
XPP.L,2022-07-01,3,0,upgrade_medium,-0.019643,-0.029334,0.009691,0.003572,-0.024821,0.028394,-0.137499,0.024821,-0.16232,-0.398848,-0.122979,-0.275869
BATS.L,2022-07-01,17,0,upgrade_large,-0.030972,-0.029334,-0.001638,-0.026241,-0.024821,-0.00142,-0.061727,0.024821,-0.086548,-0.0578,-0.122979,0.065178
GNC.L,2022-07-01,10,0,upgrade_large,-0.031378,-0.029334,-0.002043,-0.039452,-0.024821,-0.014631,0.009608,0.024821,-0.015214,-0.269931,-0.122979,-0.146952
DPLM.L,2022-07-01,4,0,upgrade_medium,-0.012557,-0.029334,0.016777,0.069056,-0.024821,0.093878,0.210764,0.024821,0.185942,0.042152,-0.122979,0.16513
IHG.L,2022-07-01,3,6,upgrade_medium,-0.016291,-0.029334,0.013044,0.038321,-0.024821,0.063143,0.110601,0.024821,0.08578,0.010668,-0.122979,0.133647
IWG.L,2022-07-01,8,0,upgrade_large,-0.033236,-0.029334,-0.003902,0.005872,-0.024821,0.030693,-0.012228,0.024821,-0.037049,-0.328431,-0.122979,-0.205453
JD.L,2022-07-01,8,0,upgrade_large,-0.038263,-0.029334,-0.008929,0.052447,-0.024821,0.077269,0.093775,0.024821,0.068953,-0.145784,-0.122979,-0.022806
JUST.L,2022-07-01,5,0,upgrade_large,-0.060828,-0.029334,-0.031494,-0.040043,-0.024821,-0.015221,0.012227,0.024821,-0.012595,-0.194406,-0.122979,-0.071428
SEPL.L,2022-07-01,8,0,upgrade_large,0.038973,-0.029334,0.068308,0.109316,-0.024821,0.134137,0.331206,0.024821,0.306385,0.210483,-0.122979,0.333462
SPI.L,2022-07-01,3,0,upgrade_medium,-0.017041,-0.029334,0.012293,-0.002136,-0.024821,0.022686,0.014906,0.024821,-0.009916,-0.081023,-0.122979,0.041955
